Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Seychelles,SYC,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.40619168,12.42694239,12.4511091,12.4838294,..
Seychelles,SYC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,25.3,..,..,..
Seychelles,SYC,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,14.3,..,..,..,14.7
Seychelles,SYC,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.2,..,..,..,3.3
Seychelles,SYC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4.3,4,4,3.5,4.3
Sierra Leone,SLE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,83.94,88.77,77.07,90.78,132.48
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.3997612,8.28987503,8.84668446,8.75637054,..
Sierra Leone,SLE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,84.46,88.63,78.18,91.46,130.16
Sierra Leone,SLE,Income share held by highest 10%,SI.DST.10TH.10,..,29.4,..,..,..
Sierra Leone,SLE,Income share held by lowest 10%,SI.DST.FRST.10,..,3.4,..,..,..
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.652,59.796,60.255,59.763,60.062
Sierra Leone,SLE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.79180421,10.65458485,10.49709091,10.3436843,..
Sierra Leone,SLE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,56.8,..,..,..
Sierra Leone,SLE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,83,83,85.3,86.7,89.2
Sierra Leone,SLE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,32.6,32.4,32.2,31.5,31.9
Sierra Leone,SLE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,25.7,26.8,27.5,27.3,27.8
Singapore,SGP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.12,106.15,107.18,101.63,99.45
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.36602068,4.07418776,4.41523695,6.05388212,..
Singapore,SGP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,133.2,112.51,123.76,123.62,112.25
Singapore,SGP,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Singapore,SGP,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.09512195,83.29756098,83.59512195,84.46585366,83.44146341
Singapore,SGP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.79536441,10.84582911,10.89663714,10.95095201,..
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Singapore,SGP,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,4.1,4.7,4.5,4.6,6.6
Singapore,SGP,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.4,1.4,0.9,0.7,1.7
Singapore,SGP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.03,75.131,75.437,74.584,73.972
Sint Maarten (Dutch part),SXM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Slovak Republic,SVK,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,87.54,96.79,93.5,101.11,99.8
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.77511358,6.69954538,6.94772625,7.23213387,..
Slovak Republic,SVK,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,91.88,97.9,97.94,101.26,97.38
Slovak Republic,SVK,Income share held by highest 10%,SI.DST.10TH.10,18.4,19.6,18.8,..,..
Slovak Republic,SVK,Income share held by lowest 10%,SI.DST.FRST.10,3.5,3.2,3.6,..,..
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.16585366,77.26585366,77.66585366,76.86585366,74.71463415
Slovak Republic,SVK,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.703550212,7.742866305,7.783088468,7.822980555,..
Slovak Republic,SVK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.2,11.9,11.4,12.3,13.7
Slovak Republic,SVK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5,5,6,7.7,8.3
Slovak Republic,SVK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.9,0.8,1.1,1.6,1.8
Slovak Republic,SVK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,4,3.3,2.7,2.5,2.8
Slovenia,SVN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,87.31,101.33,93.98,105.77,84.9
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.18480968,8.27911568,8.52314281,9.45357895,9.15498257
Slovenia,SVN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.55,102.6,99.91,105,97.41
Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,20.4,21,20.7,20.5,..
Slovenia,SVN,Income share held by lowest 10%,SI.DST.FRST.10,4.1,4.2,4.2,4.2,..
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.02926829,81.37804878,81.52926829,80.53170732,80.87560976
Slovenia,SVN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.279559883,6.278919477,6.28163797,6.290086,..
Slovenia,SVN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.3,12,12.4,11.7,12.1
Slovenia,SVN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,11.2,10.2,8.2,7.4,7
Slovenia,SVN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.6,0,0,0.6,0.9
Slovenia,SVN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Solomon Islands,SLB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.04,103.96,103.67,103.94,105.03
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.110919,3.87172961,4.46258593,4.43218184,..
Solomon Islands,SLB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.37,101.26,100.05,100.68,102.23
Solomon Islands,SLB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Solomon Islands,SLB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.988,70.173,70.382,70.199,70.348
Solomon Islands,SLB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.23003378,13.22969709,13.23473631,13.23393119,..
Solomon Islands,SLB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Solomon Islands,SLB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Solomon Islands,SLB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Solomon Islands,SLB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,20.2,19.8,19.9,19.5,19
Somalia,SOM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.03,104.66,101.5,100.52,100.2
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Somalia,SOM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.18,98.14,100.51,100.75,98.51
Somalia,SOM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Somalia,SOM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.654,56.375,57.078,55.967,55.28
Somalia,SOM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Somalia,SOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Somalia,SOM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,77.4,79.5
Somalia,SOM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,41.7,43.4
Somalia,SOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,56.6,54,51.9,49.9,48.7
South Africa,ZAF,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,117.28,111.91,106.92,119.66,125.47
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.97711229,8.06289959,8.24258327,8.58329773,..
South Africa,ZAF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,105.85,104.32,104.54,111.39,114.31
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
South Africa,ZAF,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.402,65.674,66.175,65.252,62.341
South Africa,ZAF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.62769864,16.63319905,16.63758315,16.63838895,..
South Africa,ZAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
South Africa,ZAF,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,17.4,18.2,19,20.3
South Africa,ZAF,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,6.9,7.5,8,9
South Africa,ZAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.7,5.7,6.1,6.9,7.9
South Sudan,SSD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.58,100.9,110.17,112.08,114
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.23701382,6.27566719,4.65760946,5.25355768,..
South Sudan,SSD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.15,101.95,107.01,105.07,113.01
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
South Sudan,SSD,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.309,55.95,55.912,55.48,54.975
South Sudan,SSD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
South Sudan,SSD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
South Sudan,SSD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,85.1,84.9,85.7,86.4,87.3
South Sudan,SSD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,65.4,63.7,63,62.3,63.2
South Sudan,SSD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,20.8,21.4
Spain,ESP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.65,121.45,102.04,116.74,114.8
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.94976807,9.00140381,9.13947964,10.71374989,..
Spain,ESP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.65,117.74,106.66,117.57,116.91
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,25.4,25.3,24.9,25,..
Spain,ESP,Income share held by lowest 10%,SI.DST.FRST.10,2.1,2.1,2,1.9,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.28292683,83.43170732,83.83170732,82.33170732,83.17804878
Spain,ESP,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,9.603111409,9.607924719,9.61954087,9.638991015,..
Spain,ESP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.5,20.7,21,21.7,20.4
Spain,ESP,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,7.5,8.6,8.8,8.6,8
Spain,ESP,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.4,1.7,1.8,2,1.8
Spain,ESP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Sri Lanka,LKA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.26,99.37,101.09,108.94,114.37
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.59565163,3.91227913,3.66153812,4.06584978,..
Sri Lanka,LKA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,83.18,105,107.94,125.88,130.31
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,..,..,30.8,..,..
Sri Lanka,LKA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,3.1,..,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.403,75.748,76.008,76.393,76.399
Sri Lanka,LKA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.12885959,18.07342555,18.0234842,17.97828986,..
Sri Lanka,LKA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,14.3,..,..
Sri Lanka,LKA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,6.5,7.6,8.9,10,10.9
Sri Lanka,LKA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.6,0.7,0.9,1.1,1.2
Sri Lanka,LKA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7.6,7.1,6.4,5.7,5.3
St. Kitts and Nevis,KNA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,104.33,106.26,111.06,107.57,108.6
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.26021719,4.88528252,4.93305063,5.36557055,..
St. Kitts and Nevis,KNA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.34,97.24,97.08,95.22,98.5
St. Kitts and Nevis,KNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
St. Kitts and Nevis,KNA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.84,71.467,71.572,71.627,71.682
St. Kitts and Nevis,KNA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Kitts and Nevis,KNA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,21.1,21.1,24,26.9,29.8
St. Kitts and Nevis,KNA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,8.1,8.1,7.2,6.4,5.6
St. Kitts and Nevis,KNA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
St. Lucia,LCA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.37,104.21,96.11,79.65,71.8
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.66334057,4.41884804,4.33346367,6.7380271,..
St. Lucia,LCA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.49,103.29,98.81,86.57,75.92
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
St. Lucia,LCA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.127,73.357,73.445,73.416,71.111
St. Lucia,LCA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.18958117,16.22387481,16.24411633,16.25114353,..
St. Lucia,LCA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Lucia,LCA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,22.2,..,..,..,22.2
St. Lucia,LCA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,4.5,..,..,..,4.5
St. Lucia,LCA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
St. Martin (French part),MAF,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
St. Martin (French part),MAF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
St. Martin (French part),MAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
St. Martin (French part),MAF,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.59,80.614,79.983,80.149,80.379
St. Martin (French part),MAF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
St. Martin (French part),MAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Martin (French part),MAF,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
St. Martin (French part),MAF,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
St. Martin (French part),MAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.49,102.54,105.3,106.15,104.91
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.19770384,4.13830519,4.32406807,4.81775093,..
St. Vincent and the Grenadines,VCT,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.32,101.87,104.15,104.85,103.83
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.305,74.128,72.835,72.126,69.629
St. Vincent and the Grenadines,VCT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,33.3,33.3,33.3,33.3,33.3
St. Vincent and the Grenadines,VCT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,10.3,10.3,10.3,10.3,10.3
St. Vincent and the Grenadines,VCT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.6,3.2,3.3,3.6,3.1
Sudan,SDN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.4,131.5,125.21,126.03,123.41
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.9231244,4.46358299,4.63369366,3.01747656,..
Sudan,SDN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.73,117.6,114.97,115.54,113.66
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Sudan,SDN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.445,65.681,65.876,65.614,65.267
Sudan,SDN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Sudan,SDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Sudan,SDN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,46.4,48.9,49.4,50.7,51.8
Sudan,SDN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,15.4,16.4,16.8,17.4,18.1
Sudan,SDN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,11.1,11.5,11.3,11.6,11.9
Suriname,SUR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.18,95.88,89.67,79.98,79.88
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.32285929,6.68795872,8.43241405,6.77187824,..
Suriname,SUR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.52,97.94,94.71,85.81,87.79
Suriname,SUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Suriname,SUR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.417,72.553,72.242,72.561,70.274
Suriname,SUR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.19178268,16.28368866,16.3729454,16.46447838,..
Suriname,SUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Suriname,SUR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,35.8,35.8
Suriname,SUR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,7.2,7.2
Suriname,SUR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.7,9.2,9,9.1,9
Sweden,SWE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.35,64.14,105.2,102.54,91.76
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.78509998,10.94106293,10.83224297,11.37992764,11.27992725
Sweden,SWE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.96,84.16,100.78,101.18,96.49
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,22.3,22.9,22.7,22.4,..
Sweden,SWE,Income share held by lowest 10%,SI.DST.FRST.10,3,2.7,2.9,3,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4097561,82.55853659,83.1097561,82.35609756,83.15609756
Sweden,SWE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.156784266,4.14286371,4.131498432,4.121824119,..
Sweden,SWE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.4,17.1,16.1,15.7,16
Sweden,SWE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5.4,5.7,5.3,5.3,5.4
Sweden,SWE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1,1.2,1.2,1.3,1.4
Sweden,SWE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Switzerland,CHE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.02,107.56,98.23,103.77,84.84
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.48099899,11.38538456,11.28695965,11.79635048,..
Switzerland,CHE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.74,101.65,97.32,99.03,95.33
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,25.5,25.8,..,..,..
Switzerland,CHE,Income share held by lowest 10%,SI.DST.FRST.10,3.1,2.9,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.55121951,83.75365854,83.90487805,83,83.85121951
Switzerland,CHE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.404098875,6.410194673,6.413439113,6.416099261,..
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,14.6,16,15.5,14.7,..
Switzerland,CHE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,3.1,2.6,2,2.2,2.1
Switzerland,CHE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.8,0.7,0,0,0.6
Switzerland,CHE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Syrian Arab Republic,SYR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,112.54,107.35,129.66,134.68,105.76
Syrian Arab Republic,SYR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.99,98.55,113.74,122.9,104.06
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Syrian Arab Republic,SYR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.481,70.145,71.822,72.14,72.063
Syrian Arab Republic,SYR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Syrian Arab Republic,SYR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Syrian Arab Republic,SYR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,16.8,20.1,23.6,25.7,27.8
Tajikistan,TJK,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.07,119.26,131.18,129.71,133.07
Tajikistan,TJK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.85399008,7.01381588,6.9476676,8.17697811,..
Tajikistan,TJK,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,119.36,131.7,138.7,135.94,128.77
Tajikistan,TJK,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Tajikistan,TJK,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.905,70.353,70.867,67.994,71.594
Tajikistan,TJK,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.943557314,8.86975824,8.792605975,8.716076098,..
Tajikistan,TJK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,29.5,27.4,26.3,..,23.2
Tajikistan,TJK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
